repository,snapshot_commit,path,scope,format,size_bytes,git_blob_sha1,sha256,github_url,raw_url,provenance_and_license_note
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait465.portrait,visual_container,pmu_portrait_container,1362,cfd96cf0530b04fabc035b7817ec13973e5c3759,0c628880a0f3622ea9aea22d52efd454ef9c13cf81e0866b814772ce19c2dc4b,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait465.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait465.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait466.portrait,visual_container,pmu_portrait_container,1263,55330215fc8565b006da635872cc3e49e6d51934,c8c611e4aac455777a88576d943dd5eefa3f156fbff3d7be95769ebe4a2d01d3,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait466.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait466.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait467.portrait,visual_container,pmu_portrait_container,3093,8e502abca24e457c07f87adc83e57e1ed6bd944a,ed3fab3f92473ebab52626e56cbfe9184e21633f60ab88f83006d2a0ac8a89c2,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait467.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait467.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait468.portrait,visual_container,pmu_portrait_container,1024,f8ae51fc24c87d962342df669e968a4ec5fd8ebf,f8bc8e491bc2d0d909a7348996f43877ad87ed168f7a19929db8d63820250da7,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait468.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait468.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait469.portrait,visual_container,pmu_portrait_container,1211,45d3b198624c9ffe5da4bb903c21f0f478f9f666,228262a1544d7d4be7526d1a357c4ae27c451f3146022121112acc15bfeab14e,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait469.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait469.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait47.portrait,visual_container,pmu_portrait_container,997,de8dc93c26487d1920c8134dca399ba2f3169474,36fed279603a36c3ae79f21c77032a7f96534f0eb5ef52d806945828a550fbb2,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait47.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait47.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait470.portrait,visual_container,pmu_portrait_container,1246,5065fc67a9899be196070f5f55ed5b23dd205a7f,ccb739c1fb331e240f680b5c740894dbde3660d5fbc7ecb9eb21f46d9c02296a,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait470.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait470.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait471.portrait,visual_container,pmu_portrait_container,1334,030f095a57af0ce02a2751ded3379636a98d694d,0bb7d527d7f920de3b699a07da25d5428cffadb0ed961c2303864514335b2c78,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait471.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait471.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait472.portrait,visual_container,pmu_portrait_container,1208,678b4a59a1135da79ac0f271f990246c87eae831,2360a3159420470c8e70c294cf3f805ee46313906f4c10f769fbf285b9bbe425,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait472.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait472.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait473.portrait,visual_container,pmu_portrait_container,1188,657a9bdb73c8fc396d9be180f88944b0db62e18b,2dbd95375f591c208a4ece5520015539646d4162149611748a8e9b842a0b7a10,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait473.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait473.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait474.portrait,visual_container,pmu_portrait_container,961,5e60689f16b5a3c1e81e7a6ee11a55440a832699,1c8f4501937f26a0644b22a82852bfad109e25d1a588c6050544867c766a56aa,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait474.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait474.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait475.portrait,visual_container,pmu_portrait_container,969,620e406df84c69c9f418315f8b2587c593bf2194,1cd026220e131796ffb3f419ce1ae3670a169e81b189317d958fb4d657d958e8,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait475.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait475.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait476.portrait,visual_container,pmu_portrait_container,1092,a2ccb82188cfd1c7dd463b9ea8310e908a1697bc,c3104b4b34fade92a8d2b0cc9ea49d74d781f2b5c438970836f452c4a8d287b7,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait476.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait476.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait477.portrait,visual_container,pmu_portrait_container,3883,8d2fcd5e95b96f7166bdbba2c7256f7839b86e50,045f95604adaca6d4b33f165f307fab5997ed9a5328b082a3e3aa99d47a279fc,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait477.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait477.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait478.portrait,visual_container,pmu_portrait_container,1269,5a6c5554bf7e7a45a9ae962af98da14fa81c749a,fa7a3b102f80bd3a66fa6d00193a1f41ddb1202df3defc4c8eb9093ea77fa925,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait478.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait478.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait479.portrait,visual_container,pmu_portrait_container,995,2bcfcb2b96782ced7a18e9a31ebad13e74893cd2,24b9d75636639a7598e7c9b296398514e17e8f860796275aa8ce338e3192eebd,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait479.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait479.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait48.portrait,visual_container,pmu_portrait_container,1294,7b551d914521d978bb0a1dcdad5f7da502351f72,2e9eb9b006fe39e6ab7cb6b705279b6cdf9e9a0f3388013826b72c472a33cd06,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait48.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait48.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait480.portrait,visual_container,pmu_portrait_container,1234,9cecb9db1d0585a8ff3281641947b9c2f3178da8,8296d6bf52ccda430a22ecea241e6ed97f0a84abafa00b60091bea1561999ca6,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait480.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait480.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait481.portrait,visual_container,pmu_portrait_container,2305,df012cffe2e74a3b10fe605d1028da97684f5cc8,e3d994dfea5adbb153f3c0cc18d6460bfaf8eca49d5038ed2f5c4cd33db261f9,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait481.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait481.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait482.portrait,visual_container,pmu_portrait_container,1213,3898fb6deae8cf16d1f8ebab1b61703a7061cbbe,69b4e5d221e50b1d2fb16867e8879dae19d2708c038bf88f4907d1a82d9cef87,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait482.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait482.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait483.portrait,visual_container,pmu_portrait_container,2424,0c1e990dd0f26c1280f63ed343d9d71572ebad3f,85e7eaaf7888c5cbbe1134f3fd9b9a3f9071e5dca6925a9f2fdff67f667c1df7,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait483.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait483.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait484.portrait,visual_container,pmu_portrait_container,955,4442efb425b8faae6c1470fe11ddfb3b7d7f6bcf,3c9334f9b251077d455330f29f3a0f757bc87e98a1a031dce673b7ac9193cca4,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait484.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait484.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait485.portrait,visual_container,pmu_portrait_container,1372,33aa98be4cd54fa3a7e46c68126f606091351506,164edf3ef5457b792f4752f76379902be3132f3755e6d40c36ab4f0f5b149684,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait485.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait485.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait486.portrait,visual_container,pmu_portrait_container,1314,9a3142c2630c1ac7f45d97af0a0f9a55aa1d8aca,67def752880e16adbeda6bb933425ab4133af2f3d33b12afb69f31bc46261747,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait486.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait486.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait487.portrait,visual_container,pmu_portrait_container,1247,cd0d01053235cf6b2346ede107ebdf0a06752f98,6e9c8e660b2f37033d5835d0b0c7f98c8c83bae4eeb6e58727bf31ab8b979170,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait487.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait487.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait488.portrait,visual_container,pmu_portrait_container,973,3234799723d23dc3e6667c1e39816667bdc0c7d3,3ccb2e02c630f22682d9f84951714d10c69af7a236ceb74364cfcf376931a212,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait488.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait488.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait489.portrait,visual_container,pmu_portrait_container,1181,cc48a05b5b4626d4dea32fedf8e08b99c8e7bc03,851f10c3a972005d7cbc3b0bdff02e023a47a5b226000baddc3c022c1af5d666,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait489.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait489.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait49.portrait,visual_container,pmu_portrait_container,1411,e2e09002d3b327fd3bdb4bad15ffe5a153dfae78,e6bda612a7ef185d5491d874eb9243f632ea65addff48b16a886993565ab9641,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait49.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait49.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait490.portrait,visual_container,pmu_portrait_container,8215,fd57c54209761291ca972a41e6758af1646032f8,063ab73e783aa6ca46db1b22796bb6cb6ea6739910c309d0607d2160ae29e8d3,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait490.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait490.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait491.portrait,visual_container,pmu_portrait_container,1123,efe8d9ee751cde53325c141144ad03fc3234c41f,514b2737431f26f8c1c8d6d092c2d1682900b851a6b08d209856d1d4b47e49c2,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait491.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait491.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait492.portrait,visual_container,pmu_portrait_container,8942,d29721bfcaa9732682c1778c8f2d70395b80a6b3,64b97656086323f7159b6a8a0405b9e47487cf9cab478ee9ebb85ebb2d183d42,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait492.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait492.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait493.portrait,visual_container,pmu_portrait_container,892,69ecafdc99cf136f5bbfef0f4030c7555c5cd58d,05d4ee3efd5dd0a170b96a8b9b84bec4c22c3e0ce0be24c98cd5f4167d26b29c,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait493.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait493.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait494.portrait,visual_container,pmu_portrait_container,1140,84f039bbcb9cf543db5484cff7d6b65c2f0b3131,9225e04e22690824a5acd93747c2e645cae482c835e34de38fec9d707c970436,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait494.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait494.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait495.portrait,visual_container,pmu_portrait_container,860,9d8e6919f9941a243531b9889e42735439da2049,c7e21cb1d2258858cffb94b2f50d572b28f4b80e91ccf0793cff1d30bc622844,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait495.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait495.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait496.portrait,visual_container,pmu_portrait_container,903,1fa3b6b73413e213a370879358481d7635ef26e0,61dc284471e01b22ffaa92defe7cf19010ec00f4857ee598c46bc9fc0385db9e,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait496.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait496.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait497.portrait,visual_container,pmu_portrait_container,965,e3e9974ef1a09c306d477b543e1c7c85f32d554e,00560273be8127ed2a683b2319f0ff0e646080a6b8605d59d44b7b91b728f4ec,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait497.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait497.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
PMUniverse/PMU-Client,c25c01f9879369647cd5a19731b2e4e5acd33e67,resources/GFX/Mugshots/Portrait498.portrait,visual_container,pmu_portrait_container,864,e57785a49151188caec32a5d72b3795b7519b966,0f10e176e9f850284f46abd5044a3595afc31e02a739d1606d9f6914bb254c13,https://github.com/PMUniverse/PMU-Client/blob/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait498.portrait,https://raw.githubusercontent.com/PMUniverse/PMU-Client/c25c01f9879369647cd5a19731b2e4e5acd33e67/resources/GFX/Mugshots/Portrait498.portrait,"PMU resource. The repository carries an MIT source-code license, but Asset Credits.txt attributes groups of sprites/audio to PMU contributors and third-party sites; no per-file reuse grant was found."
